Id,Distance,StationFromUid,StationToUid,Time
55202,17273,2585931,4807350,3835
55203,16445,2585931,4807388,3644
55204,15357,2585931,4807395,3475
55205,6473,2585931,2585971,1284
55206,5319,2585931,2585983,1134
55207,5942,2585931,2585982,1204
55208,8030,2585931,2586018,1675
55209,9057,2585931,2586019,1900
55210,9741,2585931,2586021,2020
55211,8491,2585931,2586022,1783
55212,9027,2585931,2586024,1927
55213,11319,2585931,2586026,2360
55214,11487,2585931,2586028,2363
55215,10667,2585931,2586030,2237
55216,5346,2585931,2586031,1105
55217,9809,2585931,2586032,2071
55218,8629,2585931,2586014,1798
55219,11908,2585931,2586034,2423
55220,12712,2585931,2586039,2609
55221,13166,2585931,2586042,2707
55222,8818,2585931,2586009,1961
55223,7888,2585931,2586005,1783
55224,7021,2585931,2586003,1511
55225,6764,2585931,2585985,1484
55226,4775,2585931,2585974,976
55227,5467,2585931,2585975,1119
55228,10192,2585931,2585978,2224
55229,7057,2585931,2585981,1459
55230,11359,2585931,2586037,2375
55231,5423,2585931,2586012,1116
55232,9551,2585931,2586011,2050
55233,12935,2585931,2586045,2670
55234,29228,2585931,6926354,5867
55235,29231,2585931,6950077,5867
55236,8181,2585920,2585929,1942
55237,12238,2585920,2585945,2380
55238,12609,2585920,2585947,2444
55239,13899,2585920,2585951,2668
55240,15446,2585920,2585953,2986
55241,13741,2585920,2585954,2646
55242,9640,2585920,2585955,1873
55243,10296,2585920,2585956,2014
55244,10618,2585920,2585958,2051
55245,11096,2585920,2585960,2134
55246,11617,2585920,2585961,2270
55247,10488,2585920,2585943,1954
55248,10872,2585920,2585963,2161
55249,8197,2585920,2585936,1951
55250,10218,2585920,2585934,2335
55251,9179,2585920,2585932,2121
55252,9610,2585920,2585931,2198
55253,287,2585920,2585921,169
55254,2618,2585920,2585922,502
55255,2009,2585920,2585924,427
55256,4204,2585920,2585925,811
55257,11065,2585920,2585926,2237
55258,9296,2585920,2585928,2144
55259,11134,2585920,2585964,2138
55260,13293,2585920,2585942,2587
55261,10624,2585920,2585939,2114
55262,14143,2585920,2685274,2666
55263,15134,2585920,2586272,3123
55264,15784,2585920,2675985,3254
55265,11078,2585920,2676298,2196
55266,7735,2585920,2685255,1482
55267,8793,2585920,2685262,2007
55268,11199,2585920,2685263,2192
55269,17323,2585920,2685269,3611
55270,16582,2585920,3110680,3265
55271,12671,2585920,3318732,2397
55272,13284,2585920,3318744,2581
55273,13454,2585920,3318614,2537
55274,13111,2585920,3318688,2457
55275,13943,2585920,3318697,2722
55276,15015,2585920,3318701,2973
55277,13633,2585920,3318711,2646
55278,13954,2585920,3318717,2725
55279,11803,2585920,2585972,2304
55280,10964,2585920,2585968,2135
55281,11442,2585920,2585967,2192
55282,8695,2585920,2585937,2017
55283,9641,2585920,2585938,2182
55284,12307,2585920,3318682,2336
55285,14118,2585920,3454384,2662
55286,7379,2585920,3470029,1426
55287,13258,2585920,2586000,2586
55288,19035,2585920,2586044,3663
55289,13631,2585920,2586268,2646
55290,11119,2585920,2585971,2195
55291,12943,2585920,2586270,2441
55292,23139,2585920,3559966,4563
55293,12399,2585920,4215025,2463
55294,12881,2585920,4393742,2549
55295,19002,2585920,4585378,3984
55296,17627,2585920,4729149,3539
55297,12487,2585920,2585997,2578
55298,15655,2585920,4807340,3138
55299,13679,2585920,4807388,2757
55300,12591,2585920,4807395,2588
55301,11458,2585920,4807401,2342
55302,10110,2585920,4807409,2039
55303,22916,2585920,5291649,4568
55304,21592,2585920,5291656,4271
55305,28421,2585920,5291665,5641
55306,29294,2585920,5291667,5766
55307,29720,2585920,6860417,5898
55308,32920,2585920,6903044,6493
55309,14507,2585920,4807350,2948
55310,13629,2585920,2585996,2702
55311,13206,2585920,2585995,2688
55312,12512,2585920,2586031,2406
55313,15371,2585920,2586032,2967
55314,18092,2585920,2586034,3531
55315,15649,2585920,2586037,3001
55316,17001,2585920,2586039,3235
55317,17788,2585920,2586042,3442
55318,14999,2585920,2586009,3031
55319,14070,2585920,2586005,2852
55320,13202,2585920,2586003,2580
55321,11418,2585920,2585985,2151
55322,14957,2585920,2586030,2863
55323,11992,2585920,2585974,2337
55324,16627,2585920,2585978,3269
55325,11703,2585920,2585981,2370
55326,11570,2585920,2585982,2316
55327,12055,2585920,2585983,2397
55328,12368,2585920,2585984,2584
55329,11753,2585920,2585987,2209
55330,12759,2585920,2586001,2432
55331,12049,2585920,2585990,2426
55332,12483,2585920,2585992,2526
55333,12941,2585920,2585994,2586
55334,11640,2585920,2585975,2251
55335,19891,2585920,2586028,3895
55336,17500,2585920,2586026,3429
55337,15400,2585920,2586024,2969
55338,14149,2585920,2586022,2691
55339,15922,2585920,2586021,3089
55340,15239,2585920,2586019,2969
55341,14128,2585920,2586018,2663
55342,12918,2585920,2586014,2424
55343,12129,2585920,2586012,2339
55344,15732,2585920,2586011,3119
55345,17224,2585920,2586045,3296
55346,32917,2585920,6926354,6493
55347,32920,2585920,6950077,6493
55348,5572,2585917,2585929,1156
55349,7158,2585917,2585951,1424
55350,7133,2585917,2585953,1456
55351,7886,2585917,2585954,1552
55352,8587,2585917,2585955,1691
55353,8131,2585917,2585956,1560
55354,8305,2585917,2585958,1588
55355,7444,2585917,2585960,1525
55356,6685,2585917,2585961,1283
55357,8499,2585917,2585963,1760
55358,8312,2585917,2585964,1621
55359,7125,2585917,2585947,1386
55360,6390,2585917,2585936,1239
55361,4512,2585917,2585932,911
55362,10411,2585917,2585919,2142
55363,10561,2585917,2585920,2162
55364,4107,2585917,2585931,814
55365,10240,2585917,2585921,2061
55366,9118,2585917,2585922,1821
55367,8650,2585917,2585924,1753
55368,7613,2585917,2585925,1613
55369,1163,2585917,2585926,196
55370,3943,2585917,2585928,762
55371,3836,2585917,2585934,795
55372,6004,2585917,2585945,1165
55373,8906,2585917,2585943,1767
55374,15946,2585917,2675985,3251
55375,10090,2585917,2676298,2094
55376,10475,2585917,2685255,2331
55377,5002,2585917,2685262,997
55378,8922,2585917,2685263,1789
55379,17485,2585917,2685269,3608
55380,14732,2585917,3110680,3015
55381,11440,2585917,3318732,2272
55382,11854,2585917,3318614,2404
55383,11292,2585917,3318682,2247
55384,15296,2585917,2586272,3120
55385,11511,2585917,3318688,2324
55386,14015,2585917,3318701,2839
55387,12633,2585917,3318711,2513
55388,12954,2585917,3318717,2592
55389,7654,2585917,2585972,1602
55390,8953,2585917,2585968,1769
55391,7999,2585917,2585967,1564
55392,5552,2585917,2585937,1095
55393,5196,2585917,2585938,1029
55394,6167,2585917,2585939,1243
55395,6003,2585917,2585942,1168
55396,12343,2585917,3318697,2589
55397,12377,2585917,2685274,2497
55398,12353,2585917,3318744,2461
55399,12631,2585917,2586268,2513
55400,9163,2585917,2585971,1777
55401,11744,2585917,2586270,2361
55402,22139,2585917,3559966,4430
55403,11141,2585917,4215025,2308
55404,11280,2585917,4393742,2416
55405,19165,2585917,4585378,3981
55406,20926,2585917,4729149,4294
55407,22500,2585917,4807340,4834
55408,21352,2585917,4807350,4644
55409,18010,2585917,2586044,3595
55410,20524,2585917,4807388,4453
55411,18304,2585917,4807401,4038
55412,16956,2585917,4807409,3735
55413,21916,2585917,5291649,4434
55414,20592,2585917,5291656,4138
55415,27421,2585917,5291665,5508
55416,28294,2585917,5291667,5633
55417,28720,2585917,6860417,5765
55418,31920,2585917,6903044,6360
55419,11166,2585917,3470029,2502
55420,12351,2585917,3454384,2492
55421,19437,2585917,4807395,4284
55422,10071,2585917,2586000,2023
55423,10287,2585917,2585997,2057
55424,16239,2585917,2586034,3242
55425,14049,2585917,2586037,2868
55426,15401,2585917,2586039,3102
55427,17497,2585917,2586042,3526
55428,13149,2585917,2586009,2781
55429,12219,2585917,2586005,2602
55430,11352,2585917,2586003,2330
55431,11095,2585917,2585985,2303
55432,7465,2585917,2585974,1468
55433,8156,2585917,2585975,1612
55434,14141,2585917,2586032,2890
55435,14523,2585917,2585978,3043
55436,8631,2585917,2585982,1696
55437,9650,2585917,2585983,1953
55438,16147,2585917,2585984,3588
55439,10836,2585917,2585987,2257
55440,11476,2585917,2586001,2361
55441,10482,2585917,2585990,2158
55442,9936,2585917,2585992,1974
55443,9303,2585917,2585994,1867
55444,8828,2585917,2585995,1783
55445,9143,2585917,2585996,1858
55446,9747,2585917,2585981,1952
55447,9027,2585917,2586031,1850
55448,13356,2585917,2586030,2730
55449,15667,2585917,2586028,3155
55450,15650,2585917,2586026,3179
55451,13358,2585917,2586024,2746
55452,12822,2585917,2586022,2602
55453,14072,2585917,2586021,2839
55454,13388,2585917,2586019,2719
55455,12361,2585917,2586018,2494
55456,11318,2585917,2586014,2291
55457,8112,2585917,2586012,1609
55458,13882,2585917,2586011,2869
55459,15624,2585917,2586045,3163
55460,31917,2585917,6926354,6360
55461,31920,2585917,6950077,6360
55462,23375,2585916,2585929,4419
55463,20957,2585916,2585953,4067
55464,19938,2585916,2585954,3954
55465,17999,2585916,2585955,3379
55466,18687,2585916,2585956,3527
55467,18903,2585916,2585958,3575
55468,19381,2585916,2585960,3658
55469,19903,2585916,2585961,3794
55470,17825,2585916,2585963,3440
55471,18247,2585916,2585964,3489
55472,22278,2585916,2585936,4192
55473,20604,2585916,2585951,4069
55474,24132,2585916,2585934,4658
55475,31347,2585916,2585919,5951
55476,27657,2585916,2585917,5325
55477,28038,2585916,2585920,5394
55478,23926,2585916,2585931,4523
55479,27718,2585916,2585921,5293
55480,28047,2585916,2585922,5366
55481,26581,2585916,2585924,5062
55482,24325,2585916,2585925,4623
55483,26664,2585916,2585926,5152
55484,24267,2585916,2585928,4600
55485,23417,2585916,2585932,4433
55486,20894,2585916,2585947,3968
55487,20523,2585916,2585945,3904
55488,16527,2585916,2676298,3347
55489,20525,2585916,2685255,3974
55490,23305,2585916,2685262,4386
55491,17041,2585916,2685263,3243
55492,12471,2585916,2685269,2509
55493,18251,2585916,3110680,3549
55494,15906,2585916,3318732,3000
55495,15045,2585916,3318614,2901
55496,16232,2585916,3318682,3052
55497,15249,2585916,3318688,2888
55498,12899,2585916,2675985,2664
55499,13964,2585916,3318697,2614
55500,14419,2585916,3318711,2984
55501,14190,2585916,3318717,2952
55502,18273,2585916,2585972,3498
55503,17057,2585916,2585968,3206
55504,18475,2585916,2585967,3537
55505,22749,2585916,2585937,4285
55506,22747,2585916,2585938,4315
55507,21456,2585916,2585939,4051
55508,21578,2585916,2585942,4111
55509,19607,2585916,2585943,3774
55510,13020,2585916,3318701,2674
55511,13274,2585916,2586272,2773
55512,15175,2585916,2685274,2951
55513,17493,2585916,2585971,3326
55514,15483,2585916,2586270,2925
55515,5106,2585916,3559966,1048
55516,16268,2585916,4215025,3204
55517,14839,2585916,4393742,2870
55518,10824,2585916,4585378,2153
55519,14991,2585916,4729149,2967
55520,19706,2585916,4807340,3977
55521,20384,2585916,4807350,4068
55522,20460,2585916,4807388,4047
55523,14417,2585916,2586268,2984
55524,22721,2585916,4807395,4610
55525,24411,2585916,4807409,5008
55526,7021,2585916,5291649,1298
55527,7828,2585916,5291656,1490
55528,3497,2585916,5291665,651
55529,2439,2585916,5291667,458
55530,2281,2585916,6860417,428
55531,6967,2585916,6903044,1367
55532,22175,2585916,3470029,4288
55533,15206,2585916,3454384,2975
55534,14712,2585916,3318744,3027
55535,21438,2585916,4807401,4577
55536,15524,2585916,2586044,3083
55537,17273,2585916,2586000,3341
55538,14545,2585916,2586037,2767
55539,15509,2585916,2586039,3094
55540,15339,2585916,2586042,3115
55541,17136,2585916,2586009,3438
55542,17367,2585916,2586005,3457
55543,16500,2585916,2586003,3185
55544,16400,2585916,2585985,3097
55545,18462,2585916,2585974,3531
55546,18013,2585916,2585975,3439
55547,15630,2585916,2585978,3036
55548,15989,2585916,2586034,3217
55549,17005,2585916,2585981,3270
55550,18166,2585916,2585983,3462
55551,19445,2585916,2585984,4138
55552,16736,2585916,2585987,3155
55553,16056,2585916,2586001,3037
55554,17120,2585916,2585990,3332
55555,17349,2585916,2585992,3381
55556,17635,2585916,2585994,3428
55557,18593,2585916,2585995,3626
55558,18656,2585916,2585996,3576
55559,16962,2585916,2585997,3284
55560,17682,2585916,2585982,3381
55561,15180,2585916,2586032,2893
55562,18612,2585916,2586031,3624
55563,13852,2585916,2586030,2629
55564,16793,2585916,2586028,3404
55565,16839,2585916,2586026,3439
55566,15144,2585916,2586024,2881
55567,14573,2585916,2586022,2759
55568,17080,2585916,2586021,3269
55569,16281,2585916,2586019,3238
55570,15195,2585916,2586018,2974
55571,16188,2585916,2586014,3065
55572,18502,2585916,2586012,3527
55573,17670,2585916,2586011,3518
55574,14350,2585916,2586045,2855
55575,6965,2585916,6926354,1367
55576,6967,2585916,6950077,1367
55577,22737,2585913,2585929,4309
55578,19300,2585913,2585954,3845
55579,17360,2585913,2585955,3270
55580,18048,2585913,2585956,3418
55581,18264,2585913,2585958,3466
55582,18743,2585913,2585960,3549
55583,19264,2585913,2585961,3685
55584,17187,2585913,2585963,3331
55585,17609,2585913,2585964,3380
55586,21640,2585913,2585936,4083
55587,23493,2585913,2585934,4549
55588,20319,2585913,2585953,3958
55589,22779,2585913,2585932,4324
55590,692,2585913,2585916,132
55591,27018,2585913,2585917,5216
55592,27400,2585913,2585920,5285
55593,23288,2585913,2585931,4414
55594,27079,2585913,2585921,5184
55595,27409,2585913,2585922,5257
55596,25943,2585913,2585924,4953
55597,23687,2585913,2585925,4514
55598,26026,2585913,2585926,5043
55599,23628,2585913,2585928,4491
55600,30709,2585913,2585919,5842
55601,19966,2585913,2585951,3960
55602,20256,2585913,2585947,3859
55603,19887,2585913,2685255,3865
55604,22666,2585913,2685262,4277
55605,16403,2585913,2685263,3134
55606,11833,2585913,2685269,2400
55607,17613,2585913,3110680,3440
55608,15268,2585913,3318732,2891
55609,14407,2585913,3318614,2792
55610,15593,2585913,3318682,2943
55611,14610,2585913,3318688,2779
55612,13326,2585913,3318697,2505
55613,15888,2585913,2676298,3238
55614,12382,2585913,3318701,2564
55615,13552,2585913,3318717,2843
55616,17634,2585913,2585972,3389
55617,16419,2585913,2585968,3097
55618,17836,2585913,2585967,3428
55619,22111,2585913,2585937,4176
55620,22108,2585913,2585938,4206
55621,20818,2585913,2585939,3941
55622,20940,2585913,2585942,4001
55623,18969,2585913,2585943,3665
55624,19885,2585913,2585945,3795
55625,13781,2585913,3318711,2875
55626,12261,2585913,2675985,2555
55627,12636,2585913,2586272,2664
55628,14844,2585913,2586270,2816
55629,4468,2585913,3559966,939
55630,15629,2585913,4215025,3095
55631,14201,2585913,4393742,2761
55632,10186,2585913,4585378,2044
55633,14353,2585913,4729149,2858
55634,19067,2585913,4807340,3867
55635,19746,2585913,4807350,3959
55636,19822,2585913,4807388,3938
55637,22083,2585913,4807395,4500
55638,16855,2585913,2585971,3217
55639,20800,2585913,4807401,4468
55640,7701,2585913,5291649,1427
55641,8508,2585913,5291656,1619
55642,4178,2585913,5291665,780
55643,3120,2585913,5291667,588
55644,2803,2585913,6860417,470
55645,7456,2585913,6903044,1403
55646,21537,2585913,3470029,4179
55647,14567,2585913,3454384,2866
55648,14073,2585913,3318744,2917
55649,14536,2585913,2685274,2842
55650,23773,2585913,4807409,4899
55651,13779,2585913,2586268,2875
55652,14885,2585913,2586044,2973
55653,14871,2585913,2586039,2985
55654,14701,2585913,2586042,3005
55655,16498,2585913,2586009,3329
55656,16729,2585913,2586005,3348
55657,15861,2585913,2586003,3076
55658,15762,2585913,2585985,2987
55659,17823,2585913,2585974,3422
55660,17374,2585913,2585975,3330
55661,14992,2585913,2585978,2926
55662,16366,2585913,2585981,3161
55663,13906,2585913,2586037,2658
55664,17043,2585913,2585982,3272
55665,18807,2585913,2585984,4029
55666,16098,2585913,2585987,3046
55667,15418,2585913,2586001,2928
55668,16481,2585913,2585990,3223
55669,16711,2585913,2585992,3272
55670,16996,2585913,2585994,3319
55671,17955,2585913,2585995,3517
55672,18018,2585913,2585996,3467
55673,16323,2585913,2585997,3175
55674,16635,2585913,2586000,3232
55675,17528,2585913,2585983,3353
55676,15351,2585913,2586034,3107
55677,14542,2585913,2586032,2784
55678,17974,2585913,2586031,3515
55679,13214,2585913,2586030,2520
55680,16155,2585913,2586028,3295
55681,16201,2585913,2586026,3329
55682,14505,2585913,2586024,2772
55683,13935,2585913,2586022,2649
55684,16441,2585913,2586021,3160
55685,15643,2585913,2586019,3128
55686,14557,2585913,2586018,2864
55687,15549,2585913,2586014,2956
55688,17864,2585913,2586012,3418
55689,17032,2585913,2586011,3409
55690,13712,2585913,2586045,2746
55691,7453,2585913,6926354,1403
55692,7456,2585913,6950077,1403
55693,9325,2585911,2585929,2054
55694,10785,2585911,2585955,1985
55695,11440,2585911,2585956,2126
55696,11762,2585911,2585958,2163
55697,12240,2585911,2585960,2246
55698,12762,2585911,2585961,2382
55699,12017,2585911,2585963,2273
55700,12279,2585911,2585964,2250
55701,9341,2585911,2585936,2063
55702,11363,2585911,2585934,2447
55703,10324,2585911,2585932,2233
55704,14885,2585911,2585954,2758
55705,2165,2585911,2585919,413
55706,28169,2585911,2585916,5454
55707,11047,2585911,2585917,2152
55708,1274,2585911,2585920,289
55709,10754,2585911,2585931,2310
55710,1556,2585911,2585921,290
55711,3808,2585911,2585922,679
55712,3153,2585911,2585924,539
55713,5348,2585911,2585925,923
55714,12210,2585911,2585926,2349
55715,10440,2585911,2585928,2256
55716,29163,2585911,2585913,5614
55717,16591,2585911,2585953,3098
55718,15043,2585911,2585951,2780
55719,9937,2585911,2685262,2119
55720,12343,2585911,2685263,2304
55721,18468,2585911,2685269,3723
55722,17726,2585911,3110680,3377
55723,13815,2585911,3318732,2509
55724,14598,2585911,3318614,2649
55725,13451,2585911,3318682,2448
55726,14255,2585911,3318688,2569
55727,15087,2585911,3318697,2834
55728,16160,2585911,3318701,3085
55729,8880,2585911,2685255,1594
55730,14778,2585911,3318711,2758
55731,12947,2585911,2585972,2416
55732,12108,2585911,2585968,2247
55733,12587,2585911,2585967,2304
55734,9840,2585911,2585937,2129
55735,10786,2585911,2585938,2294
55736,11769,2585911,2585939,2226
55737,14437,2585911,2585942,2699
55738,11632,2585911,2585943,2066
55739,13383,2585911,2585945,2492
55740,13753,2585911,2585947,2556
55741,15099,2585911,3318717,2837
55742,12222,2585911,2676298,2308
55743,16928,2585911,2675985,3366
55744,24283,2585911,3559966,4675
55745,13544,2585911,4215025,2575
55746,14025,2585911,4393742,2661
55747,20147,2585911,4585378,4096
55748,18772,2585911,4729149,3651
55749,16800,2585911,4807340,3250
55750,15651,2585911,4807350,3060
55751,14823,2585911,4807388,2869
55752,13736,2585911,4807395,2700
55753,12603,2585911,4807401,2454
55754,14087,2585911,2586270,2553
55755,11255,2585911,4807409,2151
55756,22736,2585911,5291656,4383
